dm,mc,jys,code
133488,23皖江01,sz,hs_z
133486,23东交01,sz,hs_z
133485,23鹿城02,sz,hs_z
133483,23左海02,sz,hs_z
133482,23肇庆01,sz,hs_z
133480,23坪投Y1,sz,hs_z
133479,23麟湖01,sz,hs_z
133477,23淮发01,sz,hs_z
133476,23鄂科01,sz,hs_z
133475,23蓉城02,sz,hs_z
133473,23长新01,sz,hs_z
133470,23龙城03,sz,hs_z
133469,23鹿城01,sz,hs_z
133466,23国海01,sz,hs_z
133462,23盛洪01,sz,hs_z
133460,23青开01,sz,hs_z
133456,23赣发02,sz,hs_z
133455,23安交01,sz,hs_z
133451,23新泰V2,sz,hs_z
133450,23资产01,sz,hs_z
133447,23增投01,sz,hs_z
133446,23白云01,sz,hs_z
133443,23广发03,sz,hs_z
133441,23奉开01,sz,hs_z
133440,23榕城02,sz,hs_z
133438,23杭海01,sz,hs_z
133437,23嘉城01,sz,hs_z
133435,23龙城01,sz,hs_z
133432,23阳江01,sz,hs_z
133429,23涪陵01,sz,hs_z
133426,23狮产01,sz,hs_z
133418,23蓉城01,sz,hs_z
133417,23东建01,sz,hs_z
133416,23宣经01,sz,hs_z
133413,23茶开01,sz,hs_z
133409,23赣发01,sz,hs_z
133408,23宜教01,sz,hs_z
133407,23溧开01,sz,hs_z
133403,23桂建01,sz,hs_z
133402,23江投01,sz,hs_z
133400,23开平01,sz,hs_z
133399,23同庆01,sz,hs_z
133398,23发控01,sz,hs_z
133396,23嘉秀01,sz,hs_z
133395,22雁新04,sz,hs_z
133394,22雁新03,sz,hs_z
133393,22雁新02,sz,hs_z
133388,22桂建02,sz,hs_z
133386,22桂建01,sz,hs_z
133385,22青开01,sz,hs_z
133380,22潮州02,sz,hs_z
133378,22江山01,sz,hs_z
133374,22奉开02,sz,hs_z
133372,22鄂科02,sz,hs_z
133371,22宣城02,sz,hs_z
133370,22龙金01,sz,hs_z
133369,22麟湖01,sz,hs_z
133368,22高明01,sz,hs_z
133366,22宜教02,sz,hs_z
133364,22溧开01,sz,hs_z
133361,22发控01,sz,hs_z
133360,22番禺01,sz,hs_z
133358,22鲁投01,sz,hs_z
133357,22嘉城02,sz,hs_z
133356,22鑫控03,sz,hs_z
133354,22武经开,sz,hs_z
133353,22财通S1,sz,hs_z
133352,22增城01,sz,hs_z
133349,22惠交债,sz,hs_z
133348,22英德02,sz,hs_z
133347,22吉安02,sz,hs_z
133345,22宜教01,sz,hs_z
133343,22南翼03,sz,hs_z
133342,22赣发01,sz,hs_z
133341,22赣江01,sz,hs_z
133340,22龙城10,sz,hs_z
133338,22同庆01,sz,hs_z
133337,22遂天V1,sz,hs_z
133335,22美晨01,sz,hs_z
133334,22杭海02,sz,hs_z
133333,22康佳05,sz,hs_z
133331,22潮州01,sz,hs_z
133330,22望涛债,sz,hs_z
133329,22九城02,sz,hs_z
133328,22九城01,sz,hs_z
133327,22左海01,sz,hs_z
133324,22威海03,sz,hs_z
133323,22淮发03,sz,hs_z
133322,22奉开01,sz,hs_z
133321,22嘉秀03,sz,hs_z
133320,22嘉秀02,sz,hs_z
133319,22吉控02,sz,hs_z
133318,22吉控01,sz,hs_z
133316,22安信05,sz,hs_z
133313,22豫辉03,sz,hs_z
133310,22海城01,sz,hs_z
133309,22蒙高01,sz,hs_z
133308,22雁新01,sz,hs_z
133306,22康佳03,sz,hs_z
133302,22南翼01,sz,hs_z
133301,22九江02,sz,hs_z
133300,22九江01,sz,hs_z
133299,22长新03,sz,hs_z
133298,22肇庆01,sz,hs_z
133297,22金鑫01,sz,hs_z
133296,22石投02,sz,hs_z
133295,22鑫控01,sz,hs_z
133294,22昌投01,sz,hs_z
133292,22江夏01,sz,hs_z
133290,22白云01,sz,hs_z
133289,22淮发02,sz,hs_z
133288,22汴投01,sz,hs_z
133287,22龙城08,sz,hs_z
133283,22吉安01,sz,hs_z
133282,22榕城02,sz,hs_z
133279,22涪陵06,sz,hs_z
133278,22开平01,sz,hs_z
133277,22东交01,sz,hs_z
133276,22天骏01,sz,hs_z
133275,22晋桥Y2,sz,hs_z
133274,22广开02,sz,hs_z
133272,22榕建01,sz,hs_z
133271,22义水01,sz,hs_z
133270,22宣城01,sz,hs_z
133269,22国海02,sz,hs_z
133268,22台山01,sz,hs_z
133267,22渝铝01,sz,hs_z
133266,22嘉塍01,sz,hs_z
133257,22东科01,sz,hs_z
133252,22龙城06,sz,hs_z
133248,22嘉新01,sz,hs_z
133245,22英德01,sz,hs_z
133244,22兴兰GV,sz,hs_z
133232,22周口02,sz,hs_z
133230,22江滨01,sz,hs_z
133224,22涪陵04,sz,hs_z
133216,22杭高01,sz,hs_z
133212,22龙城04,sz,hs_z
133207,22周口01,sz,hs_z
133193,22肇新01,sz,hs_z
133191,22曲文02,sz,hs_z
133183,22商丘01,sz,hs_z
133181,22江门02,sz,hs_z
133175,21鲁南01,sz,hs_z
133165,21肇新01,sz,hs_z
133164,21渝双02,sz,hs_z
133160,21晋城01,sz,hs_z
133159,21光控K3,sz,hs_z
133157,21文控01,sz,hs_z
133151,21漳交Y3,sz,hs_z
133148,21驻投V2,sz,hs_z
133128,21汴投01,sz,hs_z
133126,21钦投02,sz,hs_z
133125,21高控05,sz,hs_z
133120,21港发02,sz,hs_z
133119,21光控K2,sz,hs_z
133118,21棕榈01,sz,hs_z
133107,21桂铁04,sz,hs_z
133102,21商丘03,sz,hs_z
133092,21恒基01,sz,hs_z
133082,21桂铁03,sz,hs_z
133068,21九江01,sz,hs_z
133067,21国恒01,sz,hs_z
133057,21招资Y1,sz,hs_z
133053,21防旅债,sz,hs_z
133052,21桂铁02,sz,hs_z
133050,21江滨01,sz,hs_z
133048,21穗高02,sz,hs_z
133045,21诸交G1,sz,hs_z
133043,21南武01,sz,hs_z
133036,21渝垫02,sz,hs_z
133035,21渝垫01,sz,hs_z
133033,H1融创04,sz,hs_z
133031,21商丘01,sz,hs_z
133030,21西江01,sz,hs_z
133028,21佳房01,sz,hs_z
133026,21玉开债,sz,hs_z
133021,21杭高新,sz,hs_z
133019,21穗高债,sz,hs_z
133017,21溧水02,sz,hs_z
133013,21来宾02,sz,hs_z
133012,21工租02,sz,hs_z
130010,铁道2514,sz,hs_z
130009,铁道2513,sz,hs_z
130008,铁道2512,sz,hs_z
130007,铁道2511,sz,hs_z
130006,铁道2504,sz,hs_z
130005,铁道2503,sz,hs_z
130004,铁道2320,sz,hs_z
130003,铁道2319,sz,hs_z
130002,铁道2318,sz,hs_z
130001,铁道2317,sz,hs_z
128144,利民转债,sz,hs_z
128142,新乳转债,sz,hs_z
128141,旺能转债,sz,hs_z
128138,侨银转债,sz,hs_z
128137,洁美转债,sz,hs_z
128136,立讯转债,sz,hs_z
128135,洽洽转债,sz,hs_z
128134,鸿路转债,sz,hs_z
128133,奇正转债,sz,hs_z
128132,交建转债,sz,hs_z
128131,崇达转2,sz,hs_z
128130,景兴转债,sz,hs_z
128129,青农转债,sz,hs_z
128128,齐翔转2,sz,hs_z
128127,文科转债,sz,hs_z
128125,华阳转债,sz,hs_z
128124,科华转债,sz,hs_z
128122,兴森转债,sz,hs_z
128121,宏川转债,sz,hs_z
128120,联诚转债,sz,hs_z
128119,龙大转债,sz,hs_z
128116,瑞达转债,sz,hs_z
128114,正邦转债,sz,hs_z
128109,楚江转债,sz,hs_z
128108,蓝帆转债,sz,hs_z
128105,长集转债,sz,hs_z
128101,联创转债,sz,hs_z
128100,搜特转债,sz,hs_z
128097,奥佳转债,sz,hs_z
128095,恩捷转债,sz,hs_z
128085,鸿达转债,sz,hs_z
128082,华锋转债,sz,hs_z
128081,海亮转债,sz,hs_z
128076,金轮转债,sz,hs_z
128074,游族转债,sz,hs_z
128071,合兴转债,sz,hs_z
128044,岭南转债,sz,hs_z
127999,23铁道17,sh,hs_z
127998,23铁道16,sh,hs_z
127997,23铁道15,sh,hs_z
127996,23铁道14,sh,hs_z
127995,23铁道13,sh,hs_z
127994,23铁道12,sh,hs_z
127993,23铁道11,sh,hs_z
127992,23铁道10,sh,hs_z
127991,23铁道09,sh,hs_z
127990,23铁道08,sh,hs_z
127989,23铁道07,sh,hs_z
127988,23铁道06,sh,hs_z
127987,23铁道05,sh,hs_z
127986,23铁道04,sh,hs_z
127985,23铁道03,sh,hs_z
127984,23铁道02,sh,hs_z
127983,23铁道01,sh,hs_z
127982,22铁道23,sh,hs_z
127981,22铁道22,sh,hs_z
127980,22铁道21,sh,hs_z
127979,22铁道20,sh,hs_z
127978,22铁道19,sh,hs_z
127977,22铁道18,sh,hs_z
127976,22铁道17,sh,hs_z
127975,22铁道16,sh,hs_z
127974,22铁道15,sh,hs_z
127973,22铁道14,sh,hs_z
127972,22铁道13,sh,hs_z
127971,22铁道12,sh,hs_z
127970,22铁道11,sh,hs_z
127969,22铁道10,sh,hs_z
127968,22铁道09,sh,hs_z
127967,22铁道08,sh,hs_z
127966,22铁道07,sh,hs_z
127965,22铁道06,sh,hs_z
127964,22铁道05,sh,hs_z
127963,22铁道04,sh,hs_z
127962,22铁道03,sh,hs_z
127961,22铁道02,sh,hs_z
127960,22铁道01,sh,hs_z
127959,21铁道20,sh,hs_z
127958,21铁道19,sh,hs_z
127957,21铁道18,sh,hs_z
127956,21铁道17,sh,hs_z
127955,21铁道16,sh,hs_z
127954,21铁道15,sh,hs_z
127953,21铁道14,sh,hs_z
127952,21铁道13,sh,hs_z
127951,21铁道12,sh,hs_z
127950,21铁道11,sh,hs_z
127949,21铁道10,sh,hs_z
127948,21铁道09,sh,hs_z
127947,21铁道08,sh,hs_z
127946,21铁道07,sh,hs_z
127945,21铁道06,sh,hs_z
127944,21铁道05,sh,hs_z
127943,21铁道04,sh,hs_z
127942,21铁道03,sh,hs_z
127941,21铁道02,sh,hs_z
127940,21铁道01,sh,hs_z
127939,20铁道14,sh,hs_z
127938,20铁道13,sh,hs_z
127937,20铁道12,sh,hs_z
127936,20铁道11,sh,hs_z
127935,20铁道10,sh,hs_z
127934,20铁道09,sh,hs_z
127933,20铁道08,sh,hs_z
127932,20铁道07,sh,hs_z
127931,20铁道06,sh,hs_z
127930,20铁道05,sh,hs_z
127929,20铁道04,sh,hs_z
127928,20铁道03,sh,hs_z
127927,20铁道02,sh,hs_z
127926,20铁道01,sh,hs_z
127925,19铁道18,sh,hs_z
127924,19铁道17,sh,hs_z
127923,19铁道16,sh,hs_z
127922,19铁道15,sh,hs_z
127921,19铁道14,sh,hs_z
127920,19铁道13,sh,hs_z
127919,19铁道12,sh,hs_z
127918,19铁道11,sh,hs_z
127917,19铁道10,sh,hs_z
127916,19铁道09,sh,hs_z
127915,19铁道08,sh,hs_z
127914,19铁道07,sh,hs_z
127913,19铁道06,sh,hs_z
127912,19铁道05,sh,hs_z
127911,19铁道04,sh,hs_z
127910,19铁道03,sh,hs_z
127909,19铁道02,sh,hs_z
127908,19铁道01,sh,hs_z
127907,18铁道24,sh,hs_z
127906,18铁道23,sh,hs_z
127905,18铁道22,sh,hs_z
127904,18铁道21,sh,hs_z
127903,18铁道20,sh,hs_z
127902,18铁道19,sh,hs_z
127901,18铁道18,sh,hs_z
127900,18铁道17,sh,hs_z
127899,PR漳城投,sh,hs_z
127898,PR华通01,sh,hs_z
127897,PR凤建01,sh,hs_z
127894,PR弋阳02,sh,hs_z
127893,18华汽03,sh,hs_z
127892,18瓯专债,sh,hs_z
127888,PR弥勒01,sh,hs_z
127887,PR射洪04,sh,hs_z
127886,PR什邡债,sh,hs_z
127885,PR乌兴01,sh,hs_z
127884,PR水高科,sh,hs_z
127882,PR射洪03,sh,hs_z
127881,PR成金01,sh,hs_z
127880,PR南康02,sh,hs_z
127879,PR城北02,sh,hs_z
127878,PR即旅投,sh,hs_z
127875,PR都新城,sh,hs_z
127874,PR舟城02,sh,hs_z
127873,PR章贡债,sh,hs_z
127872,PR宿高02,sh,hs_z
127871,PR沛经01,sh,hs_z
127870,PR桂东01,sh,hs_z
127868,PR酉桃花,sh,hs_z
127867,PR崇左债,sh,hs_z
127866,PR舟蓬01,sh,hs_z
127865,PR南康01,sh,hs_z
127864,PR威蓝债,sh,hs_z
127860,18华汽02,sh,hs_z
127859,18华汽01,sh,hs_z
127858,PR当涂投,sh,hs_z
127857,PR桃源债,sh,hs_z
127856,PR安发01,sh,hs_z
127855,PR南黄海,sh,hs_z
127854,PR尖山01,sh,hs_z
127853,PR孟投01,sh,hs_z
127852,PR溧停车,sh,hs_z
127851,PR永修02,sh,hs_z
127850,PR良渚债,sh,hs_z
127849,PR宏鼎债,sh,hs_z
127847,PR浔开01,sh,hs_z
127846,PR洋口02,sh,hs_z
127845,G18武铁2,sh,hs_z
127844,PR东坡01,sh,hs_z
127842,PRG安吉2,sh,hs_z
127841,PR武义01,sh,hs_z
127840,G18广业2,sh,hs_z
127837,18京投02,sh,hs_z
127836,PR金交投,sh,hs_z
127835,PR南溪01,sh,hs_z
127834,PR射洪02,sh,hs_z
127833,PR宿高01,sh,hs_z
127832,PR桐建02,sh,hs_z
127830,18珠江债,sh,hs_z
127829,PR常鼎01,sh,hs_z
127828,PR青平度,sh,hs_z
127804,PR黔南,sh,hs_z
127802,PR芜湖01,sh,hs_z
127788,G18武铁1,sh,hs_z
127773,PR文停01,sh,hs_z
127769,18粤海01,sh,hs_z
127756,PR秭归02,sh,hs_z
127698,PR孝感债,sh,hs_z
127686,G17扬城1,sh,hs_z
127661,PR旅投01,sh,hs_z
127639,PR柳龙建,sh,hs_z
127617,PR汴投1,sh,hs_z
127598,PR平停车,sh,hs_z
127591,PR吴国太,sh,hs_z
127589,G17武铁1,sh,hs_z
127574,17宜城投,sh,hs_z
127573,PR秭归01,sh,hs_z
127559,17粤海01,sh,hs_z
127557,17广铁01,sh,hs_z
127544,PR张家界,sh,hs_z
127537,PR咸宁债,sh,hs_z
127501,PR望铜官,sh,hs_z
127459,16广晟03,sh,hs_z
127456,16穗港02,sh,hs_z
127454,PR南管廊,sh,hs_z
127446,16穗城02,sh,hs_z
127442,16广晟02,sh,hs_z
127428,PR渤海02,sh,hs_z
127425,16穗港01,sh,hs_z
127400,16广晟01,sh,hs_z
127352,16恒投01,sh,hs_z
127341,PR正棚改,sh,hs_z
127328,PR长轨03,sh,hs_z
127312,15海航债,sh,hs_z
127305,16穗港03,sh,hs_z
127296,15云能源,sh,hs_z
127278,PR津地铁,sh,hs_z
127258,15温铁02,sh,hs_z
127253,15粤电01,sh,hs_z
127240,15洪轨02,sh,hs_z
127239,15东港债,sh,hs_z
127232,PR长轨02,sh,hs_z
127209,15国网02,sh,hs_z
127175,15武铁01,sh,hs_z
127154,15乌小微,sh,hs_z
127149,15粤路桥,sh,hs_z
127114,15乳国资,sh,hs_z
127109,电化转债,sz,hs_z
127108,太能转债,sz,hs_z
127107,领益转债,sz,hs_z
127106,伟隆转债,sz,hs_z
127105,龙星转债,sz,hs_z
127104,姚记转债,sz,hs_z
127103,东南转债,sz,hs_z
127102,浙建转债,sz,hs_z
127101,豪鹏转债,sz,hs_z
127099,盛航转债,sz,hs_z
127098,欧晶转债,sz,hs_z
127097,三羊转债,sz,hs_z
127096,泰坦转债,sz,hs_z
127095,广泰转债,sz,hs_z
127094,红墙转债,sz,hs_z
127093,章鼓转债,sz,hs_z
127092,运机转债,sz,hs_z
127090,兴瑞转债,sz,hs_z
127089,晶澳转债,sz,hs_z
127088,赫达转债,sz,hs_z
127086,恒邦转债,sz,hs_z
127085,韵达转债,sz,hs_z
127084,柳工转2,sz,hs_z
127083,山路转债,sz,hs_z
127082,亚科转债,sz,hs_z
127081,中旗转债,sz,hs_z
127080,声迅转债,sz,hs_z
127079,华亚转债,sz,hs_z
127078,优彩转债,sz,hs_z
127077,华宏转债,sz,hs_z
127076,中宠转2,sz,hs_z
127075,百川转2,sz,hs_z
127073,天赐转债,sz,hs_z
127072,博实转债,sz,hs_z
127071,天箭转债,sz,hs_z
127070,大中转债,sz,hs_z
127069,小熊转债,sz,hs_z
127068,顺博转债,sz,hs_z
127067,恒逸转2,sz,hs_z
127066,科利转债,sz,hs_z
127064,杭氧转债,sz,hs_z
127062,垒知转债,sz,hs_z
127061,美锦转债,sz,hs_z
127060,湘佳转债,sz,hs_z
127059,永东转2,sz,hs_z
127056,中特转债,sz,hs_z
127055,精装转债,sz,hs_z
127054,双箭转债,sz,hs_z
127053,豪美转债,sz,hs_z
127052,西子转债,sz,hs_z
127050,麒麟转债,sz,hs_z
127049,希望转2,sz,hs_z
127047,帝欧转债,sz,hs_z
127046,百润转债,sz,hs_z
127045,牧原转债,sz,hs_z
127044,蒙娜转债,sz,hs_z
127043,川恒转债,sz,hs_z
127042,嘉美转债,sz,hs_z
127041,弘亚转债,sz,hs_z
127040,国泰转债,sz,hs_z
127039,北港转债,sz,hs_z
127038,国微转债,sz,hs_z
127037,银轮转债,sz,hs_z
127035,14春辉01,sh,hs_z
127034,绿茵转债,sz,hs_z
127033,中装转2,sz,hs_z
127031,洋丰转债,sz,hs_z
127030,盛虹转债,sz,hs_z
127028,英特转债,sz,hs_z
127027,能化转债,sz,hs_z
127026,超声转债,sz,hs_z
127025,冀东转债,sz,hs_z
127024,盈峰转债,sz,hs_z
127023,PR集宁债,sh,hs_z
127022,恒逸转债,sz,hs_z
127020,中金转债,sz,hs_z
127019,国城转债,sz,hs_z
127018,本钢转债,sz,hs_z
127017,14粤高债,sh,hs_z
127016,鲁泰转债,sz,hs_z
127015,希望转债,sz,hs_z
127011,PR14鹰投,sh,hs_z
127009,PR龙岩02,sh,hs_z
127008,PR龙岩01,sh,hs_z
127001,14电投02,sh,hs_z
124987,PR昆经开,sh,hs_z
124966,14京国资,sh,hs_z
124935,14冀建投,sh,hs_z
124923,PR胶城投,sh,hs_z
124894,14海资02,sh,hs_z
124858,PR黄海港,sh,hs_z
124853,PR淄博债,sh,hs_z
124852,PR冀渤海,sh,hs_z
124837,PR赤城投,sh,hs_z
124811,PR滇投02,sh,hs_z
124794,PR合新02,sh,hs_z
124793,PR合新01,sh,hs_z
124788,PR宣北山,sh,hs_z
124784,PR池城投,sh,hs_z
124774,PR通辽债,sh,hs_z
124770,PR合力02,sh,hs_z
124769,PR合力01,sh,hs_z
124756,14紫微01,sh,hs_z
124755,14合工微,sh,hs_z
124745,PR武安债,sh,hs_z
124731,PR朝建投,sh,hs_z
124720,14电投01,sh,hs_z
124698,PR奉化债,sh,hs_z
124680,PR普兰02,sh,hs_z
124662,14京投债,sh,hs_z
124658,PR14桂城,sh,hs_z
124651,14杨农发,sh,hs_z
124603,14国网02,sh,hs_z
124601,PR唐城债,sh,hs_z
124597,14海资01,sh,hs_z
124523,PR开城投,sh,hs_z
124473,11桐庐投,sh,hs_z
124452,PR府谷债,sh,hs_z
124431,PR普兰债,sh,hs_z
124416,13鄂投02,sh,hs_z
124411,13国网04,sh,hs_z
124372,09海投债,sh,hs_z
124357,津房暂停,sh,hs_z
124347,13石建投,sh,hs_z
124309,13弘燃气,sh,hs_z
124305,PR瓦国资,sh,hs_z
124295,13宁铁路,sh,hs_z
124287,金特暂停,sh,hs_z
124286,13海航债,sh,hs_z
124285,13同煤债,sh,hs_z
124274,13徽南翔,sh,hs_z
124241,PR烟开发,sh,hs_z
124238,PR通辽投,sh,hs_z
124226,PR闽兴杭,sh,hs_z
124225,PR阿城投,sh,hs_z
124212,PR益高新,sh,hs_z
124207,PR巴城投,sh,hs_z
124178,PR集城投,sh,hs_z
124154,13国网02,sh,hs_z
124076,12金湖债,sh,hs_z
124000,PR奉投资,sh,hs_z
123257,安克转债,sz,hs_z
123256,恒帅转债,sz,hs_z
123255,鼎龙转债,sz,hs_z
123254,亿纬转债,sz,hs_z
123253,永贵转债,sz,hs_z
123252,银邦转债,sz,hs_z
123251,华医转债,sz,hs_z
123250,嘉益转债,sz,hs_z
123249,英搏转债,sz,hs_z
123248,恒辉转债,sz,hs_z
123247,万凯转债,sz,hs_z
123246,远信转债,sz,hs_z
123245,集智转债,sz,hs_z
123244,松原转债,sz,hs_z
123243,严牌转债,sz,hs_z
123242,赛龙转债,sz,hs_z
123241,欧通转债,sz,hs_z
123240,楚天转债,sz,hs_z
123239,锋工转债,sz,hs_z
123237,佳禾转债,sz,hs_z
123236,家联转债,sz,hs_z
123235,亿田转债,sz,hs_z
123234,中能转债,sz,hs_z
123233,凯盛转债,sz,hs_z
123232,金现转债,sz,hs_z
123231,信测转债,sz,hs_z
123230,金钟转债,sz,hs_z
123229,艾录转债,sz,hs_z
123225,翔丰转债,sz,hs_z
123224,宇邦转债,sz,hs_z
123223,九典转02,sz,hs_z
123222,博俊转债,sz,hs_z
123221,力诺转债,sz,hs_z
123220,易瑞转债,sz,hs_z
123217,富仕转债,sz,hs_z
123216,科顺转债,sz,hs_z
123215,铭利转债,sz,hs_z
123214,东宝转债,sz,hs_z
123213,天源转债,sz,hs_z
123212,立中转债,sz,hs_z
123211,阳谷转债,sz,hs_z
123210,信服转债,sz,hs_z
123209,聚隆转债,sz,hs_z
123207,冠中转债,sz,hs_z
123206,开能转债,sz,hs_z
123204,金丹转债,sz,hs_z
123203,明电转02,sz,hs_z
123201,纽泰转债,sz,hs_z
123200,海泰转债,sz,hs_z
123199,山河转债,sz,hs_z
123198,金埔转债,sz,hs_z
123197,光力转债,sz,hs_z
123196,正元转02,sz,hs_z
123195,蓝晓转02,sz,hs_z
123194,百洋转债,sz,hs_z
123193,海能转债,sz,hs_z
123192,科思转债,sz,hs_z
123189,晓鸣转债,sz,hs_z
123188,水羊转债,sz,hs_z
123187,超达转债,sz,hs_z
123186,志特转债,sz,hs_z
123185,能辉转债,sz,hs_z
123184,天阳转债,sz,hs_z
123183,海顺转债,sz,hs_z
123182,广联转债,sz,hs_z
123180,浙矿转债,sz,hs_z
123179,立高转债,sz,hs_z
123178,花园转债,sz,hs_z
123177,测绘转债,sz,hs_z
123176,精测转2,sz,hs_z
123175,百畅转债,sz,hs_z
123174,精锻转债,sz,hs_z
123173,恒锋转债,sz,hs_z
123172,漱玉转债,sz,hs_z
123171,共同转债,sz,hs_z
123169,正海转债,sz,hs_z
123168,惠云转债,sz,hs_z
123166,蒙泰转债,sz,hs_z
123165,回天转债,sz,hs_z
123162,东杰转债,sz,hs_z
123161,强联转债,sz,hs_z
123160,泰福转债,sz,hs_z
123159,崧盛转债,sz,hs_z
123158,宙邦转债,sz,hs_z
123157,科蓝转债,sz,hs_z
123156,博汇转债,sz,hs_z
123155,中陆转债,sz,hs_z
123154,火星转债,sz,hs_z
123151,康医转债,sz,hs_z
123150,九强转债,sz,hs_z
123149,通裕转债,sz,hs_z
123147,中辰转债,sz,hs_z
123146,中环转2,sz,hs_z
123145,药石转债,sz,hs_z
123144,裕兴转债,sz,hs_z
123142,申昊转债,sz,hs_z
123141,宏丰转债,sz,hs_z
123138,丝路转债,sz,hs_z
123133,佩蒂转债,sz,hs_z
123131,奥飞转债,sz,hs_z
123130,设研转债,sz,hs_z
123129,锦鸡转债,sz,hs_z
123128,首华转债,sz,hs_z
123126,瑞丰转债,sz,hs_z
123124,晶瑞转2,sz,hs_z
123122,富瀚转债,sz,hs_z
123121,帝尔转债,sz,hs_z
123120,隆华转债,sz,hs_z
123119,康泰转2,sz,hs_z
123118,惠城转债,sz,hs_z
123117,健帆转债,sz,hs_z
123114,三角转债,sz,hs_z
123113,仙乐转债,sz,hs_z
123112,万讯转债,sz,hs_z
123109,昌红转债,sz,hs_z
123108,乐普转2,sz,hs_z
123107,温氏转债,sz,hs_z
123104,卫宁转债,sz,hs_z
123093,金陵转债,sz,hs_z
123092,天壕转债,sz,hs_z
123091,长海转债,sz,hs_z
123090,三诺转债,sz,hs_z
123089,九洲转2,sz,hs_z
123088,威唐转债,sz,hs_z
123087,明电转债,sz,hs_z
123085,万顺转2,sz,hs_z
123082,北陆转债,sz,hs_z
123080,海波转债,sz,hs_z
123076,强力转债,sz,hs_z
123072,乐歌转债,sz,hs_z
123071,天能转债,sz,hs_z
123065,宝莱转债,sz,hs_z
123064,万孚转债,sz,hs_z
123063,大禹转债,sz,hs_z
123061,航新转债,sz,hs_z
123059,银信转债,sz,hs_z
123056,雪榕转债,sz,hs_z
123054,思特转债,sz,hs_z
123052,飞鹿转债,sz,hs_z
123049,维尔转债,sz,hs_z
123048,应急转债,sz,hs_z
123039,开润转债,sz,hs_z
123038,联得转债,sz,hs_z
123034,通光转债,sz,hs_z
123031,晶瑞转债,sz,hs_z
123029,英科转债,sz,hs_z
122973,PR昆创控,sh,hs_z
122959,09清控债,sh,hs_z
122948,PR锡交债,sh,hs_z
122939,09吉安债,sh,hs_z
122935,PR南通债,sh,hs_z
122928,09铁岭债,sh,hs_z
122927,09海航债,sh,hs_z
122914,09榕建债,sh,hs_z
122913,10通产控,sh,hs_z
122902,PR赤峰债,sh,hs_z
122885,10冀交通,sh,hs_z
122870,PR渝大晟,sh,hs_z
122858,10盐城01,sh,hs_z
122829,万基暂停,sh,hs_z
122823,11舟山债,sh,hs_z
122776,11新光债,sh,hs_z
122771,11国网02,sh,hs_z
122765,11泛海02,sh,hs_z
122755,PR潭城建,sh,hs_z
122749,12石油02,sh,hs_z
122737,12石油04,sh,hs_z
122721,PR辽国资,sh,hs_z
122706,PR海门债,sh,hs_z
122690,12三胞债,sh,hs_z
122683,12春和债,sh,hs_z
122675,PR杭城投,sh,hs_z
122667,12国网02,sh,hs_z
122652,12杨农债,sh,hs_z
122644,PR铁岭债,sh,hs_z
122642,PR朝阳债,sh,hs_z
122606,12顺鑫债,sh,hs_z
122592,PR乌国资,sh,hs_z
122583,PR遵投债,sh,hs_z
122573,PR牡国投,sh,hs_z
122560,PR淄城运,sh,hs_z
122534,PR秦开发,sh,hs_z
122532,PR宜财投,sh,hs_z
122515,PR庆城投,sh,hs_z
122508,兴林暂停,sh,hs_z
122498,15远洋05,sh,hs_z
122496,15世茂02,sh,hs_z
122494,15华夏05,sh,hs_z
122492,15新光02,sh,hs_z
122483,15新光01,sh,hs_z
122482,15金茂债,sh,hs_z
122475,15亿达01,sh,hs_z
122469,15五矿02,sh,hs_z
122460,15粤路建,sh,hs_z
122454,15五洋02,sh,hs_z
122424,15华业债,sh,hs_z
122423,15五洋债,sh,hs_z
122417,15东旭集,sh,hs_z
122412,15昆药债,sh,hs_z
122405,15宜华02,sh,hs_z
122401,15远洋03,sh,hs_z
122397,15宜华01,sh,hs_z
122393,15恒大03,sh,hs_z
122386,15迪马债,sh,hs_z
122356,14富贵鸟,sh,hs_z
122346,14贵人鸟,sh,hs_z
122304,13兴业03,sh,hs_z
122267,13永泰债,sh,hs_z
122211,12中油03,sh,hs_z
122175,12中交03,sh,hs_z
122106,11唐新01,sh,hs_z
122073,云债暂停,sh,hs_z
122071,11海航02,sh,hs_z
122055,10中铁G4,sh,hs_z
120610,06合城投,sh,hs_z
120608,06鲁高速,sh,hs_z
120605,06三峡债,sh,hs_z
120602,06冀建投,sh,hs_z
120601,06大唐债,sh,hs_z
120303,03三峡债,sh,hs_z
120102,01三峡债,sh,hs_z
118836,H6房信04,sz,hs_z
118769,H6房信03,sz,hs_z
118743,H6三胞03,sz,hs_z
118731,H6弘债02,sz,hs_z
118717,H6三胞02,sz,hs_z
118668,H6雏鹰02,sz,hs_z
118666,16万通02,sz,hs_z
118638,H6房信02,sz,hs_z
118600,16苏宁02,sz,hs_z
118595,H6房信01,sz,hs_z
118579,H6环保债,sz,hs_z
118563,H6天房02,sz,hs_z
118535,H6雏鹰01,sz,hs_z
118531,H6天房01,sz,hs_z
118523,H6弘债01,sz,hs_z
118498,16隆地01,sz,hs_z
118470,H6融地01,sz,hs_z
118465,15泛海债,sz,hs_z
118430,H5国广债,sz,hs_z
118055,伟测转债,sh,hs_z
118054,安集转债,sh,hs_z
118053,正帆转债,sh,hs_z
118052,浩瀚转债,sh,hs_z
